"","idSensor","Fecha","Total"
"429","1011",2015-10-05 17:00:00,18
"430","1011",2015-10-05 17:15:00,7
"431","1011",2015-10-05 17:30:00,17
"432","1011",2015-10-05 17:45:00,13
"433","1011",2015-10-05 18:00:00,18
"434","1011",2015-10-05 18:15:00,12
"435","1011",2015-10-05 18:30:00,8
"436","1011",2015-10-05 18:45:00,8
"437","1011",2015-10-05 19:00:00,12
"438","1011",2015-10-05 19:15:00,15
"439","1011",2015-10-05 19:30:00,12
"440","1011",2015-10-05 19:45:00,12
"441","1011",2015-10-05 20:00:00,9
"442","1011",2015-10-05 20:15:00,10
"443","1011",2015-10-05 20:30:00,11
"444","1011",2015-10-05 20:45:00,13
"445","1011",2015-10-05 21:00:00,7
"446","1011",2015-10-05 21:15:00,6
"447","1011",2015-10-05 21:30:00,10
"448","1011",2015-10-05 21:45:00,7
"449","1011",2015-10-05 22:00:00,6
"450","1011",2015-10-05 22:15:00,8
"451","1011",2015-10-05 22:30:00,7
"452","1011",2015-10-05 22:45:00,3
"453","1011",2015-10-05 23:00:00,6
"454","1011",2015-10-05 23:15:00,1
"455","1011",2015-10-05 23:30:00,2
"456","1011",2015-10-05 23:45:00,2
"457","1011",2015-10-06 00:15:00,1
"458","1011",2015-10-06 00:30:00,1
"459","1011",2015-10-06 00:45:00,1
"460","1011",2015-10-06 01:00:00,1
"461","1011",2015-10-06 01:15:00,2
"462","1011",2015-10-06 01:30:00,2
"463","1011",2015-10-06 02:30:00,1
"464","1011",2015-10-06 02:45:00,3
"465","1011",2015-10-06 03:00:00,2
"466","1011",2015-10-06 03:15:00,4
"467","1011",2015-10-06 03:30:00,5
"468","1011",2015-10-06 03:45:00,5
"469","1011",2015-10-06 04:00:00,7
"470","1011",2015-10-06 04:15:00,1
"471","1011",2015-10-06 04:30:00,5
"472","1011",2015-10-06 04:45:00,3
"473","1011",2015-10-06 05:00:00,7
"474","1011",2015-10-06 05:15:00,5
"475","1011",2015-10-06 05:30:00,6
"476","1011",2015-10-06 05:45:00,8
"477","1011",2015-10-06 06:00:00,5
"478","1011",2015-10-06 06:15:00,4
"479","1011",2015-10-06 06:30:00,3
"480","1011",2015-10-06 06:45:00,4
"481","1011",2015-10-06 07:00:00,11
"482","1011",2015-10-06 07:15:00,21
"483","1011",2015-10-06 07:30:00,11
"484","1011",2015-10-06 07:45:00,19
"485","1011",2015-10-06 08:00:00,16
"486","1011",2015-10-06 08:15:00,18
"487","1011",2015-10-06 08:30:00,8
"488","1011",2015-10-06 08:45:00,18
"489","1011",2015-10-06 09:00:00,19
"490","1011",2015-10-06 09:15:00,19
"491","1011",2015-10-06 09:30:00,21
"492","1011",2015-10-06 09:45:00,19
"493","1011",2015-10-06 10:00:00,7
"494","1011",2015-10-06 10:15:00,15
"495","1011",2015-10-06 10:30:00,19
"496","1011",2015-10-06 10:45:00,9
"497","1011",2015-10-06 11:00:00,13
"498","1011",2015-10-06 11:15:00,11
"499","1011",2015-10-06 11:30:00,8
"500","1011",2015-10-06 11:45:00,11
"501","1011",2015-10-06 12:00:00,17
"502","1011",2015-10-06 12:15:00,11
"503","1011",2015-10-06 12:30:00,15
"504","1011",2015-10-06 12:45:00,10
"505","1011",2015-10-06 13:00:00,15
"506","1011",2015-10-06 13:15:00,18
"507","1011",2015-10-06 13:30:00,8
"508","1011",2015-10-06 13:45:00,14
"509","1011",2015-10-06 14:00:00,9
"510","1011",2015-10-06 14:15:00,14
"511","1011",2015-10-06 14:30:00,4
"512","1011",2015-10-06 14:45:00,12
"513","1011",2015-10-06 15:00:00,18
"514","1011",2015-10-06 15:15:00,14
"515","1011",2015-10-06 15:30:00,13
"516","1011",2015-10-06 15:45:00,8
"517","1011",2015-10-06 16:00:00,12
"518","1011",2015-10-06 16:15:00,17
"519","1011",2015-10-06 16:30:00,8
"520","1011",2015-10-06 16:45:00,20
"521","1011",2015-10-06 17:00:00,7
"522","1011",2015-10-06 17:15:00,15
"523","1011",2015-10-06 17:30:00,13
"524","1011",2015-10-06 17:45:00,11
"525","1011",2015-10-06 18:00:00,15
"526","1011",2015-10-06 18:15:00,14
"527","1011",2015-10-06 18:30:00,13
"528","1011",2015-10-06 18:45:00,10
"529","1011",2015-10-06 19:00:00,11
"530","1011",2015-10-06 19:15:00,4
"531","1011",2015-10-06 19:30:00,12
"532","1011",2015-10-06 19:45:00,13
"533","1011",2015-10-06 20:00:00,11
"534","1011",2015-10-06 20:15:00,13
"535","1011",2015-10-06 20:30:00,6
"536","1011",2015-10-06 20:45:00,11
"537","1011",2015-10-06 21:00:00,14
"538","1011",2015-10-06 21:15:00,5
"539","1011",2015-10-06 21:30:00,7
"540","1011",2015-10-06 21:45:00,8
"541","1011",2015-10-06 22:00:00,4
"542","1011",2015-10-06 22:15:00,3
"543","1011",2015-10-06 22:30:00,5
"544","1011",2015-10-06 22:45:00,9
"545","1011",2015-10-06 23:00:00,1
"546","1011",2015-10-06 23:15:00,1
"547","1011",2015-10-06 23:30:00,1
"548","1011",2015-10-06 23:45:00,4
"549","1011",2015-10-07 00:00:00,2
"550","1011",2015-10-07 00:15:00,3
"551","1011",2015-10-07 00:30:00,2
"552","1011",2015-10-07 01:00:00,1
"553","1011",2015-10-07 01:30:00,2
"554","1011",2015-10-07 02:00:00,1
"555","1011",2015-10-07 02:15:00,1
"556","1011",2015-10-07 02:30:00,4
"557","1011",2015-10-07 02:45:00,1
"558","1011",2015-10-07 03:00:00,1
"559","1011",2015-10-07 03:15:00,5
"560","1011",2015-10-07 03:30:00,2
"561","1011",2015-10-07 03:45:00,4
"562","1011",2015-10-07 04:00:00,3
"563","1011",2015-10-07 04:15:00,2
"564","1011",2015-10-07 04:45:00,4
"565","1011",2015-10-07 05:00:00,3
"566","1011",2015-10-07 05:15:00,5
"567","1011",2015-10-07 05:30:00,2
"568","1011",2015-10-07 05:45:00,3
"569","1011",2015-10-07 06:00:00,3
"570","1011",2015-10-07 06:15:00,4
"571","1011",2015-10-07 06:30:00,3
"572","1011",2015-10-07 06:45:00,3
"573","1011",2015-10-07 07:00:00,11
"574","1011",2015-10-07 07:15:00,11
"575","1011",2015-10-07 07:30:00,16
"576","1011",2015-10-07 07:45:00,14
"577","1011",2015-10-07 08:00:00,8
"578","1011",2015-10-07 08:15:00,16
"579","1011",2015-10-07 08:30:00,13
"580","1011",2015-10-07 08:45:00,17
"581","1011",2015-10-07 09:00:00,20
"582","1011",2015-10-07 09:15:00,8
"583","1011",2015-10-07 09:30:00,17
"584","1011",2015-10-07 09:45:00,12
"585","1011",2015-10-07 10:00:00,16
"586","1011",2015-10-07 10:15:00,24
"587","1011",2015-10-07 10:30:00,14
"588","1011",2015-10-07 10:45:00,13
"589","1011",2015-10-07 11:00:00,15
"590","1011",2015-10-07 11:15:00,9
"591","1011",2015-10-07 11:30:00,9
"592","1011",2015-10-07 11:45:00,15
"593","1011",2015-10-07 12:00:00,11
"594","1011",2015-10-07 12:15:00,11
"595","1011",2015-10-07 12:30:00,8
"596","1011",2015-10-07 12:45:00,16
"597","1011",2015-10-07 13:00:00,12
"598","1011",2015-10-07 13:15:00,16
"599","1011",2015-10-07 13:30:00,11
"600","1011",2015-10-07 13:45:00,10
"601","1011",2015-10-07 14:00:00,13
"602","1011",2015-10-07 14:15:00,18
"603","1011",2015-10-07 14:30:00,12
"604","1011",2015-10-07 14:45:00,15
"605","1011",2015-10-07 15:00:00,10
"606","1011",2015-10-07 15:15:00,8
"607","1011",2015-10-07 15:30:00,8
"608","1011",2015-10-07 15:45:00,14
"609","1011",2015-10-07 16:00:00,16
"610","1011",2015-10-07 16:15:00,16
"611","1011",2015-10-07 16:30:00,13
"612","1011",2015-10-07 16:45:00,14
"613","1011",2015-10-07 17:00:00,9
"614","1011",2015-10-07 17:15:00,15
"615","1011",2015-10-07 17:30:00,11
"616","1011",2015-10-07 17:45:00,16
"617","1011",2015-10-07 18:00:00,9
"618","1011",2015-10-07 18:15:00,12
"619","1011",2015-10-07 18:30:00,11
"620","1011",2015-10-07 18:45:00,13
"621","1011",2015-10-07 19:00:00,16
"622","1011",2015-10-07 19:15:00,9
"623","1011",2015-10-07 19:30:00,15
"624","1011",2015-10-07 19:45:00,17
"625","1011",2015-10-07 20:00:00,10
"626","1011",2015-10-07 20:15:00,12
"627","1011",2015-10-07 20:30:00,11
"628","1011",2015-10-07 20:45:00,13
"629","1011",2015-10-07 21:00:00,11
"630","1011",2015-10-07 21:15:00,6
"631","1011",2015-10-07 21:30:00,4
"632","1011",2015-10-07 21:45:00,8
"633","1011",2015-10-07 22:00:00,4
"634","1011",2015-10-07 22:15:00,4
"635","1011",2015-10-07 22:30:00,1
"636","1011",2015-10-07 22:45:00,3
"637","1011",2015-10-07 23:00:00,4
"638","1011",2015-10-07 23:15:00,5
"639","1011",2015-10-07 23:30:00,3
"640","1011",2015-10-07 23:45:00,1
"641","1011",2015-10-08 00:00:00,1
"642","1011",2015-10-08 00:15:00,4
"643","1011",2015-10-08 00:30:00,1
"644","1011",2015-10-08 00:45:00,1
"645","1011",2015-10-08 01:00:00,3
"646","1011",2015-10-08 01:30:00,1
"647","1011",2015-10-08 01:45:00,2
"648","1011",2015-10-08 02:00:00,2
"649","1011",2015-10-08 02:15:00,1
"650","1011",2015-10-08 02:30:00,4
"651","1011",2015-10-08 02:45:00,3
"652","1011",2015-10-08 03:15:00,2
"653","1011",2015-10-08 03:30:00,7
"654","1011",2015-10-08 04:00:00,2
"655","1011",2015-10-08 04:15:00,4
"656","1011",2015-10-08 04:30:00,2
"657","1011",2015-10-08 04:45:00,1
"658","1011",2015-10-08 05:00:00,7
"659","1011",2015-10-08 05:15:00,3
"660","1011",2015-10-08 05:30:00,4
"661","1011",2015-10-08 05:45:00,2
"662","1011",2015-10-08 06:00:00,3
