616,2015-10-18 09:45:00,2
617,2015-10-18 10:00:00,2
618,2015-10-18 10:15:00,4
619,2015-10-18 10:30:00,4
620,2015-10-18 10:45:00,3
621,2015-10-18 11:00:00,6
622,2015-10-18 11:15:00,5
623,2015-10-18 11:30:00,7
624,2015-10-18 11:45:00,6
625,2015-10-18 12:00:00,3
626,2015-10-18 12:15:00,3
627,2015-10-18 12:30:00,10
628,2015-10-18 12:45:00,8
629,2015-10-18 13:00:00,5
630,2015-10-18 13:15:00,3
631,2015-10-18 13:30:00,8
632,2015-10-18 13:45:00,9
633,2015-10-18 14:00:00,8
634,2015-10-18 14:15:00,8
635,2015-10-18 14:30:00,8
636,2015-10-18 14:45:00,6
637,2015-10-18 15:00:00,4
638,2015-10-18 15:15:00,4
639,2015-10-18 15:30:00,3
640,2015-10-18 15:45:00,7
641,2015-10-18 16:00:00,7
642,2015-10-18 16:15:00,12
643,2015-10-18 16:30:00,5
644,2015-10-18 16:45:00,7
645,2015-10-18 17:00:00,9
646,2015-10-18 17:15:00,10
647,2015-10-18 17:30:00,8
648,2015-10-18 17:45:00,16
649,2015-10-18 18:00:00,11
650,2015-10-18 18:15:00,13
651,2015-10-18 18:30:00,17
652,2015-10-18 18:45:00,13
653,2015-10-18 19:00:00,10
654,2015-10-18 19:15:00,16
655,2015-10-18 19:30:00,11
656,2015-10-18 19:45:00,17
657,2015-10-18 20:00:00,12
658,2015-10-18 20:15:00,12
659,2015-10-18 20:30:00,8
660,2015-10-18 20:45:00,10
661,2015-10-18 21:00:00,4
662,2015-10-18 21:15:00,7
663,2015-10-18 21:30:00,8
664,2015-10-18 21:45:00,3
665,2015-10-18 22:00:00,5
666,2015-10-18 22:15:00,2
667,2015-10-18 22:30:00,3
668,2015-10-18 22:45:00,1
669,2015-10-18 23:00:00,4
670,2015-10-18 23:15:00,1
671,2015-10-18 23:30:00,2
672,2015-10-18 23:45:00,0
673,2015-10-19 00:00:00,7
674,2015-10-19 00:15:00,4
675,2015-10-19 00:30:00,2
676,2015-10-19 00:45:00,2
677,2015-10-19 01:00:00,0
678,2015-10-19 01:15:00,1
679,2015-10-19 01:30:00,3
680,2015-10-19 01:45:00,0
681,2015-10-19 02:00:00,0
682,2015-10-19 02:15:00,1
683,2015-10-19 02:30:00,0
684,2015-10-19 02:45:00,0
685,2015-10-19 03:00:00,3
686,2015-10-19 03:15:00,4
687,2015-10-19 03:30:00,1
688,2015-10-19 03:45:00,1
689,2015-10-19 04:00:00,2
690,2015-10-19 04:15:00,1
691,2015-10-19 04:30:00,0
692,2015-10-19 04:45:00,1
693,2015-10-19 05:00:00,2
694,2015-10-19 05:15:00,0
695,2015-10-19 05:30:00,11
696,2015-10-19 05:45:00,4
697,2015-10-19 06:00:00,5
698,2015-10-19 06:15:00,4
699,2015-10-19 06:30:00,3
700,2015-10-19 06:45:00,5
701,2015-10-19 07:00:00,11
702,2015-10-19 07:15:00,12
703,2015-10-19 07:30:00,15
704,2015-10-19 07:45:00,19
705,2015-10-19 08:00:00,17
706,2015-10-19 08:15:00,17
707,2015-10-19 08:30:00,19
708,2015-10-19 08:45:00,15
709,2015-10-19 09:00:00,9
710,2015-10-19 09:15:00,17
711,2015-10-19 09:30:00,16
712,2015-10-19 09:45:00,9
713,2015-10-19 10:00:00,9
714,2015-10-19 10:15:00,10
715,2015-10-19 10:30:00,6
716,2015-10-19 10:45:00,11
717,2015-10-19 11:00:00,14
718,2015-10-19 11:15:00,8
719,2015-10-19 11:30:00,21
720,2015-10-19 11:45:00,8
721,2015-10-19 12:00:00,11
722,2015-10-19 12:15:00,14
723,2015-10-19 12:30:00,12
724,2015-10-19 12:45:00,11
725,2015-10-19 13:00:00,16
726,2015-10-19 13:15:00,20
727,2015-10-19 13:30:00,14
728,2015-10-19 13:45:00,12
729,2015-10-19 14:00:00,13
730,2015-10-19 14:15:00,14
731,2015-10-19 14:30:00,11
732,2015-10-19 14:45:00,15
733,2015-10-19 15:00:00,9
734,2015-10-19 15:15:00,12
735,2015-10-19 15:30:00,13
736,2015-10-19 15:45:00,16
737,2015-10-19 16:00:00,15
738,2015-10-19 16:15:00,7
739,2015-10-19 16:30:00,16
740,2015-10-19 16:45:00,19
741,2015-10-19 17:00:00,12
742,2015-10-19 17:15:00,9
743,2015-10-19 17:30:00,18
744,2015-10-19 17:45:00,17
745,2015-10-19 18:00:00,11
746,2015-10-19 18:15:00,18
747,2015-10-19 18:30:00,11
748,2015-10-19 18:45:00,12
749,2015-10-19 19:00:00,9
750,2015-10-19 19:15:00,10
751,2015-10-19 19:30:00,10
752,2015-10-19 19:45:00,6
753,2015-10-19 20:00:00,4
754,2015-10-19 20:15:00,14
755,2015-10-19 20:30:00,6
756,2015-10-19 20:45:00,10
757,2015-10-19 21:00:00,12
758,2015-10-19 21:15:00,6
759,2015-10-19 21:30:00,4
760,2015-10-19 21:45:00,11
761,2015-10-19 22:00:00,7
762,2015-10-19 22:15:00,4
763,2015-10-19 22:30:00,4
764,2015-10-19 22:45:00,6
765,2015-10-19 23:00:00,1
766,2015-10-19 23:15:00,3
767,2015-10-19 23:30:00,2
768,2015-10-19 23:45:00,2
769,2015-10-20 00:00:00,2
770,2015-10-20 00:15:00,2
771,2015-10-20 00:30:00,1
772,2015-10-20 00:45:00,1
773,2015-10-20 01:00:00,6
774,2015-10-20 01:15:00,1
775,2015-10-20 01:30:00,2
776,2015-10-20 01:45:00,5
777,2015-10-20 02:00:00,1
778,2015-10-20 02:15:00,0
779,2015-10-20 02:30:00,7
780,2015-10-20 02:45:00,0
781,2015-10-20 03:00:00,2
782,2015-10-20 03:15:00,2
783,2015-10-20 03:30:00,1
784,2015-10-20 03:45:00,4
785,2015-10-20 04:00:00,5
786,2015-10-20 04:15:00,2
787,2015-10-20 04:30:00,6
788,2015-10-20 04:45:00,2
789,2015-10-20 05:00:00,7
790,2015-10-20 05:15:00,3
791,2015-10-20 05:30:00,6
792,2015-10-20 05:45:00,6
793,2015-10-20 06:00:00,9
794,2015-10-20 06:15:00,8
795,2015-10-20 06:30:00,7
796,2015-10-20 06:45:00,1
797,2015-10-20 07:00:00,12
798,2015-10-20 07:15:00,10
799,2015-10-20 07:30:00,12
800,2015-10-20 07:45:00,13
801,2015-10-20 08:00:00,18
802,2015-10-20 08:15:00,20
803,2015-10-20 08:30:00,11
804,2015-10-20 08:45:00,20
805,2015-10-20 09:00:00,14
806,2015-10-20 09:15:00,17
807,2015-10-20 09:30:00,22
808,2015-10-20 09:45:00,12
809,2015-10-20 10:00:00,9
810,2015-10-20 10:15:00,9
811,2015-10-20 10:30:00,11
812,2015-10-20 10:45:00,10
813,2015-10-20 11:00:00,5
814,2015-10-20 11:15:00,10
815,2015-10-20 11:30:00,11
816,2015-10-20 11:45:00,17
817,2015-10-20 12:00:00,9
818,2015-10-20 12:15:00,15
819,2015-10-20 12:30:00,12
820,2015-10-20 12:45:00,16
821,2015-10-20 13:00:00,18
822,2015-10-20 13:15:00,12
823,2015-10-20 13:30:00,9
