19
#n ent_time	out_time	stay_time	total_time	abs_time_n102	abs_time_n112	abs_time_n122	abs_time_n132	abs_time_n142	rel_time_vic_n102	rel_time_vic_n112	rel_time_vic_n122	rel_time_vic_n132	rel_time_vic_n142	rel_time_nig_n102	rel_time_nig_n112	rel_time_nig_n122	rel_time_nig_n132	rel_time_nig_n142
11811.28153	42997.26443	31185.98291	57497	4293	2235	49	24931	25989	0.074664765	0.038871593	0.000852218	0.433605232	0.452006192	0.091730769	0.04775641	0.001047009	0.532713675	0.555320513
31436.27077	39784.26619	8347.995425	1804	58	1477	170	75	24	0.032150776	0.818736142	0.094235033	0.041574279	0.013303769	0.001239316	0.031559829	0.003632479	0.001602564	0.000512821
21536.2762	39589.2663	18052.99011	9347	746	4137	456	157	3851	0.079811704	0.442601904	0.048785707	0.016796833	0.412003852	0.015940171	0.088397436	0.00974359	0.003354701	0.082286325
13373.28067	24940.27433	11566.99366	3681	3681	0	0	0	0	1	0	0	0	0	0.078653846	0	0	0	0
6207.284598	8839.283155	2631.998557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25256.27416	31781.27058	6524.996424	4531	779	120	0	1279	2353	0.171926727	0.02648422	0	0.282277643	0.51931141	0.016645299	0.002564103	0	0.02732906	0.050277778
30979.27102	41633.26518	10653.99416	7660	0	3142	4343	118	57	0	0.410182768	0.566971279	0.0154047	0.007441253	0	0.067136752	0.092799145	0.002521368	0.001217949
24430.27461	32193.27036	7762.995746	294	0	294	0	0	0	0	1	0	0	0	0	0.006282051	0	0	0
24410.27462	30751.27115	6340.996525	3961	0	75	0	1932	1954	0	0.018934612	0	0.487755617	0.49330977	0	0.001602564	0	0.041282051	0.041752137
33092.26986	40509.2658	7416.995935	6491	0	1240	0	2473	2778	0	0.191033739	0	0.380989062	0.427977199	0	0.026495726	0	0.05284188	0.059358974
18181.27804	29536.27181	11354.99378	3513	3513	0	0	0	0	1	0	0	0	0	0.075064103	0	0	0	0
20914.27654	36530.26798	15615.99144	3658	298	3254	0	53	53	0.081465282	0.889557135	0	0.014488792	0.014488792	0.006367521	0.069529915	0	0.001132479	0.001132479
1150.287369	1690.287073	539.9997039	121	0	0	0	0	121	0	0	0	0	1	0	0	0	0	0.00258547
19997.27704	20995.27649	997.9994531	31	31	0	0	0	0	1	0	0	0	0	0.000662393	0	0	0	0
2416.286675	3266.28621	849.9995342	356	0	0	0	356	0	0	0	0	1	0	0	0	0	0.007606838	0
43361.26423	43363.26423	1.999998743	2	2	0	0	0	0	1	0	0	0	0	4.27E-05	0	0	0	0
18019.27812	37316.26755	19296.98942	33850	370	18392	14004	516	568	0.010930576	0.543338257	0.413707533	0.015243722	0.016779911	0.007905983	0.392991453	0.299230769	0.011025641	0.012136752
30016.27155	39296.26646	9279.994914	2637	0	2352	285	0	0	0	0.891922639	0.108077361	0	0	0	0.05025641	0.006089744	0	0
41639.26518	41642.26518	2.999998428	2	2	0	0	0	0	1	0	0	0	0	4.27E-05	0	0	0	0
240.2878679	633.2876526	392.9997847	199	0	0	0	199	0	0	0	0	1	0	0	0	0	0.004252137	0
7654.283805	9644.282714	1989.998909	1297	0	0	0	1297	0	0	0	0	1	0	0	0	0	0.027713675	0
43235.2643	43263.26429	27.99998428	27	27	0	0	0	0	1	0	0	0	0	0.000576923	0	0	0	0
8597.283288	13709.28049	5111.997198	2732	321	0	0	2216	195	0.11749634	0	0	0.811127379	0.071376281	0.006858974	0	0	0.047350427	0.004166667
562.2876919	2423.286672	1860.99898	217	0	0	0	0	217	0	0	0	0	1	0	0	0	0	0.004636752
20951.27652	37913.26722	16961.9907	12740	1317	6540	4154	12	717	0.103375196	0.513343799	0.326059655	0.000941915	0.056279435	0.028141026	0.13974359	0.088760684	0.00025641	0.015320513
1447.287207	4178.28571	2730.998503	943	0	0	0	943	0	0	0	0	1	0	0	0	0	0.020149573	0
30809.27111	33870.26944	3060.998322	1340	30	993	0	106	211	0.02238806	0.741044776	0	0.079104478	0.157462687	0.000641026	0.021217949	0	0.002264957	0.004508547
24919.27434	33334.26973	8414.995388	4607	2505	635	121	240	1106	0.54373779	0.137833731	0.02626438	0.052094639	0.24006946	0.053525641	0.013568376	0.00258547	0.005128205	0.023632479
28322.27248	35867.26834	7544.995864	4378	36	970	3365	0	7	0.008222933	0.221562357	0.768615806	0	0.001598904	0.000769231	0.020726496	0.071901709	0	0.000149573
408.2877761	1290.287293	881.9995166	31	31	0	0	0	0	1	0	0	0	0	0.000662393	0	0	0	0
9991.282524	9992.282523	0.999999686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2851.286437	3185.286254	333.9998164	506	0	0	0	333	173	0	0	0	0.658102767	0.341897233	0	0	0	0.007115385	0.003696581
20156.27695	30425.27132	10268.99437	13029	0	6742	6287	0	0	0	0.517461048	0.482538952	0	0	0	0.144059829	0.134337607	0	0
31612.27067	40929.26557	9316.994893	21	0	21	0	0	0	0	1	0	0	0	0	0.000448718	0	0	0
6530.28442	35296.26865	28765.98423	2762	2032	468	0	0	262	0.735698769	0.169442433	0	0	0.094858798	0.043418803	0.01	0	0	0.005598291
31632.27066	33838.26945	2205.998791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28340.27247	30838.2711	2497.998631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30926.27105	38109.26711	7182.996063	4563	526	1036	561	120	2320	0.115275038	0.227043612	0.122945431	0.026298488	0.508437432	0.011239316	0.022136752	0.011987179	0.002564103	0.04957265
26036.27373	35940.2683	9903.994572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23547.27509	31284.27085	7736.995759	1859	0	943	0	68	848	0	0.507261969	0	0.036578806	0.456159225	0	0.020149573	0	0.001452991	0.018119658
26621.27341	35931.26831	9309.994897	4201	31	2288	123	546	1213	0.007379195	0.54463223	0.029278743	0.129969055	0.288740776	0.000662393	0.048888889	0.002628205	0.011666667	0.025918803
30722.27116	41986.26499	11263.99383	997	0	997	0	0	0	0	1	0	0	0	0	0.021303419	0	0	0
3583.286036	13422.28064	9838.994608	969	0	0	0	969	0	0	0	0	1	0	0	0	0	0.020705128	0
18310.27796	32135.27039	13824.99242	5964	0	3553	1955	129	327	0	0.595741113	0.327800134	0.021629779	0.054828974	0	0.075918803	0.041773504	0.00275641	0.006987179
21881.27601	38918.26667	17036.99066	17436	739	11411	3029	475	1782	0.042383574	0.654450562	0.173721037	0.027242487	0.10220234	0.015790598	0.243824786	0.064722222	0.010149573	0.038076923
16795.27879	20217.27692	3421.998125	2796	0	2786	10	0	0	0	0.996423462	0.003576538	0	0	0	0.059529915	0.000213675	0	0
5835.284802	5873.284781	37.99997925	38	38	0	0	0	0	1	0	0	0	0	0.000811966	0	0	0	0
2103.286847	2109.286844	5.999996228	6	0	0	0	6	0	0	0	0	1	0	0	0	0	0.000128205	0
3008.286351	3112.286294	103.9999428	103	0	0	0	103	0	0	0	0	1	0	0	0	0	0.002200855	0
18111.27807	41460.26528	23348.9872	6637	2493	3692	452	0	0	0.375621516	0.556275426	0.068103059	0	0	0.053269231	0.078888889	0.00965812	0	0
27705.27282	37604.26739	9898.994575	3836	175	3661	0	0	0	0.045620438	0.954379562	0	0	0	0.003739316	0.078226496	0	0	0
18862.27766	36767.26785	17904.99019	5762	246	4913	0	120	483	0.042693509	0.852655328	0	0.020826102	0.083825061	0.00525641	0.104978632	0	0.002564103	0.010320513
5207.285146	42993.26444	37785.97929	621	0	621	0	0	0	0	1	0	0	0	0	0.013269231	0	0	0
36167.26818	43511.26415	7343.995975	2902	0	2545	103	23	231	0	0.876981392	0.035492764	0.007925569	0.079600276	0	0.054380342	0.002200855	0.000491453	0.004935897
29499.27183	32952.26994	3452.998107	76	0	34	0	17	25	0	0.447368421	0	0.223684211	0.328947368	0	0.000726496	0	0.000363248	0.000534188
8877.283135	9798.282629	920.9994949	537	0	0	0	537	0	0	0	0	1	0	0	0	0	0.011474359	0
21470.27623	21642.27614	171.9999057	183	29	0	0	0	154	0.158469945	0	0	0	0.841530055	0.000619658	0	0	0	0.003290598
128.2879295	11446.28173	11317.9938	2593	0	0	0	2527	66	0	0	0	0.974546857	0.025453143	0	0	0	0.053995726	0.001410256
16364.27903	31487.27074	15122.99171	13486	4223	6359	0	55	2849	0.313139552	0.471526027	0	0.004078303	0.211256117	0.090235043	0.135876068	0	0.001175214	0.060876068
30123.27149	39860.26615	9736.994664	8784	0	8598	0	186	0	0	0.978825137	0	0.021174863	0	0	0.183717949	0	0.003974359	0
18526.27785	21593.27616	3066.998319	1278	1131	0	0	115	32	0.884976526	0	0	0.089984351	0.025039124	0.024166667	0	0	0.002457265	0.000683761
6593.284386	6649.284355	55.9999692	9	0	9	0	0	0	0	1	0	0	0	0	0.000192308	0	0	0
24480.27458	39590.2663	15109.99172	13682	5660	8022	0	0	0	0.41368221	0.58631779	0	0	0	0.120940171	0.171410256	0	0	0
8789.283182	9030.283051	240.9998683	360	0	0	0	240	120	0	0	0	0.666666667	0.333333333	0	0	0	0.005128205	0.002564103
28379.27245	33348.26972	4968.997276	3605	408	2471	0	304	422	0.113176144	0.685436893	0	0.084327323	0.117059639	0.008717949	0.052799145	0	0.006495726	0.009017094
23983.27486	26432.27351	2448.998658	302	256	0	0	0	46	0.847682119	0	0	0	0.152317881	0.005470085	0	0	0	0.000982906
8922.28311	8930.283105	7.9999956	8	8	0	0	0	0	1	0	0	0	0	0.00017094	0	0	0	0
42523.26469	42534.26469	10.99999403	11	11	0	0	0	0	1	0	0	0	0	0.000235043	0	0	0	0
21973.27596	32176.27036	10202.99441	3377	689	1651	226	34	777	0.204027243	0.488895469	0.066923305	0.010068108	0.230085875	0.014722222	0.035277778	0.00482906	0.000726496	0.016602564
30298.27139	30768.27114	469.9997429	469	469	0	0	0	0	1	0	0	0	0	0.010021368	0	0	0	0
20611.2767	27651.27284	7039.996142	2994	548	2257	0	86	103	0.183032732	0.753841015	0	0.028724115	0.034402138	0.011709402	0.048226496	0	0.001837607	0.002200855
11585.28165	19281.27743	7695.995782	1341	484	857	0	0	0	0.360924683	0.639075317	0	0	0	0.01034188	0.018311966	0	0	0
6510.284432	6642.284359	131.9999277	132	0	0	0	132	0	0	0	0	1	0	0	0	0	0.002820513	0
11457.28172	28564.27234	17106.99062	1591	0	1493	0	0	98	0	0.93840352	0	0	0.06159648	0	0.031901709	0	0	0.002094017
20021.27703	40541.26578	20519.98875	16226	423	13568	696	199	1340	0.026069272	0.836188833	0.042894121	0.012264267	0.082583508	0.009038462	0.28991453	0.014871795	0.004252137	0.028632479
9859.282596	46333.26261	36473.98001	26030	10	8754	0	229	17037	0.000384172	0.336304264	0	0.008797541	0.654514022	0.000213675	0.187051282	0	0.004893162	0.364038462
22238.27581	34771.26894	12532.99313	3556	0	55	45	0	3456	0	0.015466817	0.012654668	0	0.971878515	0	0.001175214	0.000961538	0	0.073846154
21360.27629	39123.26656	17762.99026	13736	2068	3555	5889	59	2165	0.150553291	0.258808969	0.428727432	0.004295282	0.157615026	0.044188034	0.075961538	0.125833333	0.001260684	0.046260684
24590.27452	35237.26869	10646.99416	2981	0	1495	0	78	1408	0	0.501509561	0	0.026165716	0.472324723	0	0.031944444	0	0.001666667	0.03008547
27224.27308	34344.26918	7119.996098	2631	0	1443	1188	0	0	0	0.548460661	0.451539339	0	0	0	0.030833333	0.025384615	0	0
21897.276	34114.2693	12216.9933	7998	0	6241	407	766	584	0	0.78032008	0.050887722	0.095773943	0.073018255	0	0.133354701	0.008696581	0.016367521	0.012478632
216.2878811	1291.287292	1074.999411	661	661	0	0	0	0	1	0	0	0	0	0.014123932	0	0	0	0
12592.2811	31455.27076	18862.98966	13298	3136	6126	0	140	3896	0.235824936	0.460670778	0	0.010527899	0.292976387	0.067008547	0.130897436	0	0.002991453	0.083247863
11745.28156	11986.28143	240.9998683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21904.27599	29546.27181	7641.995811	1635	3	1524	40	6	62	0.001834862	0.932110092	0.024464832	0.003669725	0.037920489	6.41E-05	0.032564103	0.000854701	0.000128205	0.001324786
20627.27669	23135.27532	2507.998626	2507	2507	0	0	0	0	1	0	0	0	0	0.053568376	0	0	0	0
22808.2755	31365.27081	8556.995311	2395	618	1544	79	86	68	0.258037578	0.644676409	0.032985386	0.035908142	0.028392484	0.013205128	0.032991453	0.001688034	0.001837607	0.001452991
28114.27259	33596.26959	5481.996996	903	29	813	61	0	0	0.032115172	0.900332226	0.067552602	0	0	0.000619658	0.017371795	0.001303419	0	0
21852.27602	23783.27496	1930.998942	497	91	402	0	4	0	0.183098592	0.808853119	0	0.00804829	0	0.001944444	0.008589744	0	8.55E-05	0
27117.27314	37782.26729	10664.99415	5558	124	3054	1944	46	390	0.022310184	0.54947823	0.349766103	0.008276358	0.070169126	0.002649573	0.06525641	0.041538462	0.000982906	0.008333333
29456.27186	40682.2657	11225.99385	8342	160	7453	709	0	20	0.019180053	0.893430832	0.084991609	0	0.002397507	0.003418803	0.159252137	0.015149573	0	0.00042735
22821.27549	40113.26601	17291.99052	8565	0	7846	0	711	8	0	0.916053707	0	0.083012259	0.000934034	0	0.167649573	0	0.015192308	0.00017094
25983.27376	36211.26815	10227.99439	8072	115	46	80	693	7138	0.014246779	0.005698712	0.009910803	0.085852329	0.884291378	0.002457265	0.000982906	0.001709402	0.014807692	0.152521368
24230.27472	38007.26717	13776.99245	5554	58	5496	0	0	0	0.010442924	0.989557076	0	0	0	0.001239316	0.117435897	0	0	0
4393.285592	5088.285211	694.9996194	867	0	0	0	694	173	0	0	0	0.800461361	0.199538639	0	0	0	0.01482906	0.003696581
18260.27799	30436.27132	12175.99333	5863	1974	8	0	1759	2122	0.336687703	0.001364489	0	0.300017056	0.361930752	0.042179487	0.00017094	0	0.03758547	0.04534188
22719.27555	32947.26994	10227.99439	11159	60	9448	138	1213	300	0.005376826	0.846670849	0.0123667	0.108701497	0.026884129	0.001282051	0.201880342	0.002948718	0.025918803	0.006410256
9922.282562	10019.28251	96.99994688	144	56	0	0	41	47	0.388888889	0	0	0.284722222	0.326388889	0.001196581	0	0	0.000876068	0.001004274
2680.286531	2755.28649	74.99995882	75	75	0	0	0	0	1	0	0	0	0	0.001602564	0	0	0	0
28386.27244	34138.26929	5751.996847	83	0	83	0	0	0	0	1	0	0	0	0	0.001773504	0	0	0
31962.27048	38336.26699	6373.996506	1146	20	584	542	0	0	0.017452007	0.509598604	0.472949389	0	0	0.00042735	0.012478632	0.011581197	0	0
7533.283871	20538.27674	13004.99287	213	213	0	0	0	0	1	0	0	0	0	0.004551282	0	0	0	0
24834.27439	44333.2637	19498.98931	15107	1149	12115	380	297	1166	0.076057457	0.801946118	0.025153902	0.01965976	0.077182763	0.024551282	0.258867521	0.008119658	0.006346154	0.02491453
25017.27429	30761.27114	5743.996852	2144	121	1989	0	0	34	0.056436567	0.927705224	0	0	0.015858209	0.00258547	0.0425	0	0	0.000726496
6085.284665	34038.26934	27952.98468	15473	12580	0	0	0	2893	0.813029148	0	0	0	0.186970852	0.268803419	0	0	0	0.061816239
20609.2767	30917.27105	10307.99435	6541	0	6092	0	230	219	0	0.931356062	0	0.035162819	0.033481119	0	0.13017094	0	0.00491453	0.004679487
18387.27792	28454.2724	10066.99448	11365	3495	5336	709	90	1735	0.307523097	0.469511659	0.062384514	0.00791905	0.152661681	0.074679487	0.114017094	0.015149573	0.001923077	0.03707265
26611.27341	27918.2727	1306.999284	5	5	0	0	0	0	1	0	0	0	0	0.000106838	0	0	0	0
28712.27226	41660.26517	12947.9929	7834	33	7801	0	0	0	0.004212407	0.995787593	0	0	0	0.000705128	0.166688034	0	0	0
27523.27291	35759.2684	8235.995486	349	0	192	155	0	2	0	0.550143266	0.444126074	0	0.005730659	0	0.004102564	0.003311966	0	4.27E-05
11918.28147	15605.27945	3686.997979	1855	377	147	0	0	1331	0.203234501	0.079245283	0	0	0.717520216	0.008055556	0.003141026	0	0	0.028440171
1771.287029	9735.282664	7963.995635	7302	6697	146	0	0	459	0.917145987	0.019994522	0	0	0.062859491	0.143098291	0.003119658	0	0	0.009807692
20031.27702	30772.27113	10740.99411	7609	571	4640	751	0	1647	0.075042713	0.609804179	0.098698909	0	0.216454199	0.012200855	0.099145299	0.016047009	0	0.035192308
27259.27306	40427.26584	13167.99278	1817	1817	0	0	0	0	1	0	0	0	0	0.038824786	0	0	0	0
7334.28398	10936.28201	3601.998025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19365.27739	35799.26838	16433.99099	12690	0	7432	1875	207	3176	0	0.585657998	0.147754137	0.016312057	0.250275808	0	0.158803419	0.040064103	0.004423077	0.067863248
22108.27588	29135.27203	7026.996149	3556	0	2384	301	315	556	0	0.670416198	0.084645669	0.088582677	0.156355456	0	0.050940171	0.006431624	0.006730769	0.011880342
24964.27432	30021.27155	5056.997228	4826	0	4090	0	636	100	0	0.847492748	0	0.131786158	0.020721094	0	0.087393162	0	0.013589744	0.002136752
22859.27547	32779.27003	9919.994563	10225	1410	4939	577	328	2971	0.137897311	0.483031785	0.056430318	0.03207824	0.290562347	0.030128205	0.105534188	0.01232906	0.007008547	0.063482906
27399.27298	29892.27162	2492.998634	1193	191	53	0	146	803	0.160100587	0.044425817	0	0.122380553	0.673093043	0.004081197	0.001132479	0	0.003119658	0.01715812
11838.28151	15618.27944	3779.997928	2886	1946	167	0	0	773	0.674289674	0.057865558	0	0	0.267844768	0.041581197	0.003568376	0	0	0.016517094
2341.286717	8410.28339	6068.996674	542	0	0	0	432	110	0	0	0	0.79704797	0.20295203	0	0	0	0.009230769	0.002350427
30578.27124	37073.26768	6494.99644	488	71	417	0	0	0	0.145491803	0.854508197	0	0	0	0.001517094	0.008910256	0	0	0
26137.27367	31675.27064	5537.996964	653	0	653	0	0	0	0	1	0	0	0	0	0.013952991	0	0	0
20699.27666	21634.27614	934.9994873	934	0	934	0	0	0	0	1	0	0	0	0	0.019957265	0	0	0
31054.27098	31066.27097	11.99999371	12	12	0	0	0	0	1	0	0	0	0	0.00025641	0	0	0	0
25626.27395	34824.26891	9197.994958	2940	66	179	0	391	2304	0.02244898	0.060884354	0	0.132993197	0.783673469	0.001410256	0.003824786	0	0.008354701	0.049230769
21093.27644	30132.27148	9038.995046	4074	295	2681	0	354	744	0.072410407	0.658075601	0	0.086892489	0.182621502	0.006303419	0.057286325	0	0.007564103	0.015897436
5714.284868	5881.284777	166.9999085	166	0	0	0	166	0	0	0	0	1	0	0	0	0	0.003547009	0
1886.286966	1897.28696	10.99999403	11	11	0	0	0	0	1	0	0	0	0	0.000235043	0	0	0	0
29174.27201	32950.26994	3775.997931	3196	619	1990	127	324	136	0.193679599	0.622653317	0.039737171	0.101376721	0.042553191	0.013226496	0.042521368	0.002713675	0.006923077	0.002905983
29784.27168	32053.27043	2268.998757	735	735	0	0	0	0	1	0	0	0	0	0.015705128	0	0	0	0
17512.2784	31632.27066	14119.99226	2168	0	0	1754	0	414	0	0	0.80904059	0	0.19095941	0	0	0.037478632	0	0.008846154
27938.27269	37879.26724	9940.994551	2363	494	1869	0	0	0	0.209056284	0.790943716	0	0	0	0.010555556	0.039935897	0	0	0
27139.27313	39484.26636	12344.99323	3568	21	957	2296	0	294	0.00588565	0.268217489	0.643497758	0	0.082399103	0.000448718	0.020448718	0.049059829	0	0.006282051
4511.285527	5168.285167	656.9996401	656	0	0	0	656	0	0	0	0	1	0	0	0	0	0.014017094	0
24277.27469	42432.26474	18154.99005	20332	1149	8906	324	4673	5280	0.056511902	0.438028723	0.015935471	0.229834743	0.25968916	0.024551282	0.190299145	0.006923077	0.099850427	0.112820513
572.2876862	97985.2343	97412.94661	93411	0	0	0	78933	14478	0	0	0	0.845007547	0.154992453	0	0	0	1.686602564	0.309358974
21969.27596	25313.27413	3343.998168	69	0	66	0	0	3	0	0.956521739	0	0	0.043478261	0	0.001410256	0	0	6.41E-05
7607.28383	7974.28363	366.9997991	367	367	0	0	0	0	1	0	0	0	0	0.00784188	0	0	0	0
30879.27108	37444.26748	6564.996402	157	0	68	0	0	89	0	0.433121019	0	0	0.566878981	0	0.001452991	0	0	0.001901709
1204.28734	4910.285309	3705.997969	189	0	0	0	0	189	0	0	0	0	1	0	0	0	0	0.004038462
27501.27293	43564.26412	16062.9912	7785	0	7785	0	0	0	0	1	0	0	0	0	0.166346154	0	0	0
28724.27226	32860.26999	4135.997733	3089	136	2630	0	146	177	0.044027193	0.851408223	0	0.047264487	0.057300097	0.002905983	0.056196581	0	0.003119658	0.003782051
4436.285568	7674.283794	3237.998225	667	0	0	0	489	178	0	0	0	0.733133433	0.266866567	0	0	0	0.010448718	0.003803419
24926.27434	30056.27153	5129.997188	4562	31	3006	0	915	610	0.006795265	0.658921526	0	0.200569925	0.133713284	0.000662393	0.064230769	0	0.019551282	0.013034188
8157.283529	8575.2833	417.9997712	15	15	0	0	0	0	1	0	0	0	0	0.000320513	0	0	0	0
30695.27118	36922.26776	6226.996587	3889	1271	1493	420	100	605	0.326819234	0.383903317	0.107996914	0.025713551	0.155566984	0.02715812	0.031901709	0.008974359	0.002136752	0.01292735
20001.27704	25578.27398	5576.996943	1105	1105	0	0	0	0	1	0	0	0	0	0.023611111	0	0	0	0
32870.26998	40103.26602	7232.996035	401	0	399	0	0	2	0	0.995012469	0	0	0.004987531	0	0.008525641	0	0	4.27E-05
10785.28209	49429.26091	38643.97882	16825	0	11517	5162	0	146	0	0.684517088	0.306805349	0	0.008677563	0	0.246089744	0.110299145	0	0.003119658
32213.27034	37516.26744	5302.997093	1175	0	722	453	0	0	0	0.614468085	0.385531915	0	0	0	0.01542735	0.009679487	0	0
4939.285293	6628.284367	1688.999074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19763.27717	22117.27588	2353.998709	4708	0	0	0	2354	2354	0	0	0	0.5	0.5	0	0	0	0.050299145	0.050299145
27316.27303	36263.26812	8946.995096	6816	0	4311	246	113	2146	0	0.632482394	0.036091549	0.016578638	0.314847418	0	0.092115385	0.00525641	0.00241453	0.045854701
28646.2723	38911.26667	10264.99437	182	0	54	0	18	110	0	0.296703297	0	0.098901099	0.604395604	0	0.001153846	0	0.000384615	0.002350427
499.2877262	7589.283841	7089.996114	661	0	0	0	661	0	0	0	0	1	0	0	0	0	0.014123932	0
25821.27385	35944.2683	10122.99445	9757	981	7260	584	270	662	0.1005432	0.744081172	0.059854463	0.02767244	0.067848724	0.020961538	0.155128205	0.012478632	0.005769231	0.014145299
20340.27685	32873.26998	12532.99313	1455	462	986	0	7	0	0.317525773	0.67766323	0	0.004810997	0	0.009871795	0.021068376	0	0.000149573	0
25718.2739	32056.27043	6337.996527	2736	2736	0	0	0	0	1	0	0	0	0	0.058461538	0	0	0	0
24667.27448	33284.26976	8616.995277	1778	0	888	0	131	759	0	0.49943757	0	0.07367829	0.426884139	0	0.018974359	0	0.002799145	0.016217949
22350.27575	26037.27373	3686.997979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11572.28166	38469.26692	26896.98526	25586	118	110	138	13415	11805	0.004611897	0.004299226	0.005393575	0.52431017	0.461385132	0.002521368	0.002350427	0.002948718	0.286645299	0.25224359
20130.27697	27920.2727	7789.995731	1157	1157	0	0	0	0	1	0	0	0	0	0.024722222	0	0	0	0
3.287998368	731.2875992	727.9996008	290	0	0	0	290	0	0	0	0	1	0	0	0	0	0.006196581	0
20433.2768	29299.27194	8865.995141	974	151	0	0	151	672	0.155030801	0	0	0.155030801	0.689938398	0.003226496	0	0	0.003226496	0.014358974
20108.27698	31386.2708	11277.99382	3055	653	457	0	899	1046	0.213747954	0.149590835	0	0.294271686	0.342389525	0.013952991	0.009764957	0	0.019209402	0.022350427
25937.27378	35906.26832	9968.994536	7905	2567	0	0	75	5263	0.324731183	0	0	0.009487666	0.665781151	0.054850427	0	0	0.001602564	0.112457265
23017.27538	33946.26939	10928.99401	11910	421	6350	249	676	4214	0.035348447	0.533165407	0.020906801	0.056759026	0.353820319	0.008995726	0.135683761	0.005320513	0.014444444	0.090042735
8840.283154	19099.27753	10258.99438	11	11	0	0	0	0	1	0	0	0	0	0.000235043	0	0	0	0
21303.27632	36232.26814	14928.99182	908	774	134	0	0	0	0.852422907	0.147577093	0	0	0	0.016538462	0.002863248	0	0	0
26513.27347	40924.26557	14410.9921	5637	0	0	5637	0	0	0	0	1	0	0	0	0	0.120448718	0	0
41282.26537	42580.26466	1297.999288	37	37	0	0	0	0	1	0	0	0	0	0.000790598	0	0	0	0
9916.282565	13980.28034	4063.997773	1513	0	0	0	1513	0	0	0	0	1	0	0	0	0	0.03232906	0
25645.27394	35126.26875	9480.994803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7869.283687	9973.282534	2103.998846	1232	0	0	0	1177	55	0	0	0	0.955357143	0.044642857	0	0	0	0.025149573	0.001175214
10190.28241	10192.28241	1.999999371	1	1	0	0	0	0	1	0	0	0	0	2.14E-05	0	0	0	0
18910.27764	31596.27068	12685.99305	1324	0	1324	0	0	0	0	1	0	0	0	0	0.028290598	0	0	0
26349.27356	35503.26854	9153.994983	1527	0	55	1472	0	0	0	0.036018337	0.963981663	0	0	0	0.001175214	0.031452991	0	0
20114.27698	31897.27052	11782.99354	8811	8	5179	0	129	3495	0.000907956	0.587787992	0	0.01464079	0.396663262	0.00017094	0.110662393	0	0.00275641	0.074679487
20491.27677	36818.26782	16326.99105	3694	217	2596	881	0	0	0.058743909	0.702761234	0.238494857	0	0	0.004636752	0.055470085	0.018824786	0	0
18680.27776	24937.27433	6256.996571	15	0	15	0	0	0	0	1	0	0	0	0	0.000320513	0	0	0
23958.27487	37416.26749	13457.99262	2263	1053	939	261	0	10	0.465311533	0.414935926	0.115333628	0	0.004418913	0.0225	0.020064103	0.005576923	0	0.000213675
10854.28205	30634.27121	19779.98916	6965	3192	644	1321	545	1263	0.458291457	0.092462312	0.189662599	0.078248385	0.181335248	0.068205128	0.013760684	0.028226496	0.011645299	0.026987179
23486.27513	24984.27431	1497.999179	492	492	0	0	0	0	1	0	0	0	0	0.010512821	0	0	0	0
36452.26802	40098.26602	3645.998002	262	0	262	0	0	0	0	1	0	0	0	0	0.005598291	0	0	0
29154.27202	29352.27191	197.9998912	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	4.27E-05
24825.27439	41593.2652	16767.99081	6801	189	5479	655	213	265	0.027790031	0.805616821	0.096309366	0.031318924	0.038964858	0.004038462	0.11707265	0.013995726	0.004551282	0.005662393
29091.27206	38100.26712	9008.995062	2879	0	1729	1150	0	0	0	0.600555749	0.399444251	0	0	0	0.036944444	0.02457265	0	0
28133.27258	34063.26933	5929.99675	4866	0	0	4527	192	147	0	0	0.930332922	0.03945746	0.030209618	0	0	0.096730769	0.004102564	0.003141026
325.2878217	646.2876454	320.9998237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20507.27676	31318.27083	10810.99407	775	0	0	529	0	246	0	0	0.682580645	0	0.317419355	0	0	0.011303419	0	0.00525641
21752.27608	46148.26271	24395.98663	7006	0	327	4699	0	1980	0	0.046674279	0.670710819	0	0.282614902	0	0.006987179	0.100405983	0	0.042307692
27784.27277	38127.2671	10342.99433	6689	476	6153	0	30	30	0.071161609	0.919868441	0	0.004484975	0.004484975	0.01017094	0.131474359	0	0.000641026	0.000641026
29682.27173	39719.26623	10036.9945	7960	641	3478	0	1024	2817	0.080527638	0.436934673	0	0.128643216	0.353894472	0.013696581	0.074316239	0	0.021880342	0.060192308
31656.27065	33857.26944	2200.998794	487	0	57	120	190	120	0	0.117043121	0.246406571	0.390143737	0.246406571	0	0.001217949	0.002564103	0.004059829	0.002564103
20434.2768	21001.27649	566.9996891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
