"";"Fecha";"Calle";"Espiras";"Mobywit"
"2279";2016-09-07 04:15:00;"Constitución";10;1
"2280";2016-09-07 04:15:00;"Dr-Oloriz";0;4
"2281";2016-09-07 04:15:00;"Méndez-Núñez";20;18
"2282";2016-09-07 04:30:00;"Beiro-Andalucía";5;3
"2283";2016-09-07 04:30:00;"Dr-Oloriz";0;2
"2284";2016-09-07 04:30:00;"Méndez-Núñez";14;10
"2285";2016-09-07 04:45:00;"Beiro-Andalucía";4;3
"2286";2016-09-07 04:45:00;"Constitución";6;1
"2287";2016-09-07 04:45:00;"Dr-Oloriz";0;2
"2288";2016-09-07 04:45:00;"Méndez-Núñez";24;2
"2289";2016-09-07 05:00:00;"Beiro-Andalucía";2;1
"2290";2016-09-07 05:00:00;"Constitución";8;2
"2291";2016-09-07 05:00:00;"Dr-Oloriz";0;5
"2292";2016-09-07 05:00:00;"Méndez-Núñez";22;8
"2293";2016-09-07 05:15:00;"Beiro-Andalucía";2;1
"2294";2016-09-07 05:15:00;"Dr-Oloriz";0;3
"2295";2016-09-07 05:15:00;"Méndez-Núñez";23;14
"2296";2016-09-07 05:30:00;"Beiro-Andalucía";1;4
"2297";2016-09-07 05:30:00;"Constitución";11;2
"2298";2016-09-07 05:30:00;"Dr-Oloriz";0;5
"2299";2016-09-07 05:30:00;"Méndez-Núñez";27;8
"2300";2016-09-07 05:45:00;"Beiro-Andalucía";6;1
"2301";2016-09-07 05:45:00;"Dr-Oloriz";0;5
"2302";2016-09-07 05:45:00;"Méndez-Núñez";26;6
"2303";2016-09-07 06:00:00;"Beiro-Andalucía";5;1
"2304";2016-09-07 06:00:00;"Constitución";12;4
"2305";2016-09-07 06:00:00;"Dr-Oloriz";0;9
"2306";2016-09-07 06:00:00;"Méndez-Núñez";38;22
"2307";2016-09-07 06:15:00;"Beiro-Andalucía";8;6
"2308";2016-09-07 06:15:00;"Constitución";22;3
"2309";2016-09-07 06:15:00;"Dr-Oloriz";0;5
"2310";2016-09-07 06:15:00;"Méndez-Núñez";40;16
"2311";2016-09-07 06:30:00;"Beiro-Andalucía";11;4
"2312";2016-09-07 06:30:00;"Constitución";21;4
"2313";2016-09-07 06:30:00;"Dr-Oloriz";0;16
"2314";2016-09-07 06:30:00;"Méndez-Núñez";39;27
"2315";2016-09-07 06:45:00;"Beiro-Andalucía";25;9
"2316";2016-09-07 06:45:00;"Constitución";42;9
"2317";2016-09-07 06:45:00;"Dr-Oloriz";0;13
"2318";2016-09-07 06:45:00;"Méndez-Núñez";82;50
"2319";2016-09-07 07:00:00;"Beiro-Andalucía";24;10
"2320";2016-09-07 07:00:00;"Constitución";58;6
"2321";2016-09-07 07:00:00;"Dr-Oloriz";0;18
"2322";2016-09-07 07:00:00;"Méndez-Núñez";117;39
"2323";2016-09-07 07:15:00;"Beiro-Andalucía";48;19
"2324";2016-09-07 07:15:00;"Constitución";64;5
"2325";2016-09-07 07:15:00;"Dr-Oloriz";0;14
"2326";2016-09-07 07:15:00;"Méndez-Núñez";128;60
"2327";2016-09-07 07:30:00;"Beiro-Andalucía";69;26
"2328";2016-09-07 07:30:00;"Constitución";88;16
"2329";2016-09-07 07:30:00;"Dr-Oloriz";0;40
"2330";2016-09-07 07:30:00;"Méndez-Núñez";167;34
"2331";2016-09-07 07:45:00;"Beiro-Andalucía";146;29
"2332";2016-09-07 07:45:00;"Constitución";141;27
"2333";2016-09-07 07:45:00;"Dr-Oloriz";0;44
"2334";2016-09-07 07:45:00;"Méndez-Núñez";203;17
"2335";2016-09-07 08:00:00;"Beiro-Andalucía";126;28
"2336";2016-09-07 08:00:00;"Constitución";159;18
"2337";2016-09-07 08:00:00;"Dr-Oloriz";0;37
"2338";2016-09-07 08:00:00;"Méndez-Núñez";271;85
"2339";2016-09-07 08:15:00;"Beiro-Andalucía";113;33
"2340";2016-09-07 08:15:00;"Constitución";174;18
"2341";2016-09-07 08:15:00;"Dr-Oloriz";0;48
"2342";2016-09-07 08:15:00;"Méndez-Núñez";221;172
"2343";2016-09-07 08:30:00;"Beiro-Andalucía";108;33
"2344";2016-09-07 08:30:00;"Constitución";169;20
"2345";2016-09-07 08:30:00;"Dr-Oloriz";0;41
"2346";2016-09-07 08:30:00;"Méndez-Núñez";271;150
"2347";2016-09-07 08:45:00;"Beiro-Andalucía";108;39
"2348";2016-09-07 08:45:00;"Constitución";164;17
"2349";2016-09-07 08:45:00;"Dr-Oloriz";0;38
"2350";2016-09-07 08:45:00;"Méndez-Núñez";277;164
"2351";2016-09-07 09:00:00;"Beiro-Andalucía";124;32
"2352";2016-09-07 09:00:00;"Constitución";177;20
"2353";2016-09-07 09:00:00;"Dr-Oloriz";0;47
"2354";2016-09-07 09:00:00;"Méndez-Núñez";355;93
"2355";2016-09-07 09:15:00;"Beiro-Andalucía";112;37
"2356";2016-09-07 09:15:00;"Constitución";170;19
"2357";2016-09-07 09:15:00;"Dr-Oloriz";0;51
"2358";2016-09-07 09:15:00;"Méndez-Núñez";312;57
"2359";2016-09-07 09:30:00;"Beiro-Andalucía";94;39
"2360";2016-09-07 09:30:00;"Constitución";180;21
"2361";2016-09-07 09:30:00;"Dr-Oloriz";0;37
"2362";2016-09-07 09:30:00;"Méndez-Núñez";295;41
"2363";2016-09-07 09:45:00;"Beiro-Andalucía";101;32
"2364";2016-09-07 09:45:00;"Constitución";187;31
"2365";2016-09-07 09:45:00;"Dr-Oloriz";0;49
"2366";2016-09-07 09:45:00;"Méndez-Núñez";335;138
"2367";2016-09-07 10:00:00;"Beiro-Andalucía";123;30
"2368";2016-09-07 10:00:00;"Constitución";193;28
"2369";2016-09-07 10:00:00;"Dr-Oloriz";0;44
"2370";2016-09-07 10:00:00;"Méndez-Núñez";293;176
"2371";2016-09-07 10:15:00;"Beiro-Andalucía";104;25
"2372";2016-09-07 10:15:00;"Constitución";191;11
"2373";2016-09-07 10:15:00;"Dr-Oloriz";0;53
"2374";2016-09-07 10:15:00;"Méndez-Núñez";305;169
"2375";2016-09-07 10:30:00;"Beiro-Andalucía";92;36
"2376";2016-09-07 10:30:00;"Constitución";168;26
"2377";2016-09-07 10:30:00;"Dr-Oloriz";0;44
"2378";2016-09-07 10:30:00;"Méndez-Núñez";287;88
"2379";2016-09-07 10:45:00;"Beiro-Andalucía";86;26
"2380";2016-09-07 10:45:00;"Constitución";193;29
"2381";2016-09-07 10:45:00;"Dr-Oloriz";0;51
"2382";2016-09-07 10:45:00;"Méndez-Núñez";242;96
"2383";2016-09-07 11:00:00;"Beiro-Andalucía";98;27
"2384";2016-09-07 11:00:00;"Constitución";188;25
"2385";2016-09-07 11:00:00;"Dr-Oloriz";0;48
"2386";2016-09-07 11:00:00;"Méndez-Núñez";300;69
"2387";2016-09-07 11:15:00;"Beiro-Andalucía";98;32
"2388";2016-09-07 11:15:00;"Constitución";201;31
"2389";2016-09-07 11:15:00;"Dr-Oloriz";0;46
"2390";2016-09-07 11:15:00;"Méndez-Núñez";231;30
"2391";2016-09-07 11:30:00;"Beiro-Andalucía";93;36
"2392";2016-09-07 11:30:00;"Constitución";206;23
"2393";2016-09-07 11:30:00;"Dr-Oloriz";0;49
"2394";2016-09-07 11:30:00;"Méndez-Núñez";279;125
"2395";2016-09-07 11:45:00;"Beiro-Andalucía";108;26
"2396";2016-09-07 11:45:00;"Constitución";213;26
"2397";2016-09-07 11:45:00;"Dr-Oloriz";0;49
"2398";2016-09-07 11:45:00;"Méndez-Núñez";265;196
"2399";2016-09-07 12:00:00;"Beiro-Andalucía";102;30
"2400";2016-09-07 12:00:00;"Constitución";216;34
"2401";2016-09-07 12:00:00;"Dr-Oloriz";0;48
"2402";2016-09-07 12:00:00;"Méndez-Núñez";252;173
"2403";2016-09-07 12:15:00;"Beiro-Andalucía";110;32
"2404";2016-09-07 12:15:00;"Constitución";211;17
"2405";2016-09-07 12:15:00;"Dr-Oloriz";0;42
"2406";2016-09-07 12:15:00;"Méndez-Núñez";285;136
"2407";2016-09-07 12:30:00;"Beiro-Andalucía";111;26
"2408";2016-09-07 12:30:00;"Constitución";236;21
"2409";2016-09-07 12:30:00;"Dr-Oloriz";0;45
"2410";2016-09-07 12:30:00;"Méndez-Núñez";274;95
"2411";2016-09-07 12:45:00;"Beiro-Andalucía";98;29
"2412";2016-09-07 12:45:00;"Constitución";220;21
"2413";2016-09-07 12:45:00;"Dr-Oloriz";0;56
"2414";2016-09-07 12:45:00;"Méndez-Núñez";311;63
"2415";2016-09-07 13:00:00;"Beiro-Andalucía";100;29
"2416";2016-09-07 13:00:00;"Constitución";196;22
"2417";2016-09-07 13:00:00;"Dr-Oloriz";0;38
"2418";2016-09-07 13:00:00;"Méndez-Núñez";317;27
"2419";2016-09-07 13:15:00;"Beiro-Andalucía";101;20
"2420";2016-09-07 13:15:00;"Constitución";192;17
"2421";2016-09-07 13:15:00;"Dr-Oloriz";0;34
"2422";2016-09-07 13:15:00;"Méndez-Núñez";297;73
"2423";2016-09-07 13:30:00;"Beiro-Andalucía";69;30
"2424";2016-09-07 13:30:00;"Constitución";206;23
"2425";2016-09-07 13:30:00;"Dr-Oloriz";0;40
"2426";2016-09-07 13:30:00;"Méndez-Núñez";292;27
"2427";2016-09-07 13:45:00;"Beiro-Andalucía";92;27
"2428";2016-09-07 13:45:00;"Constitución";216;20
"2429";2016-09-07 13:45:00;"Dr-Oloriz";0;41
"2430";2016-09-07 13:45:00;"Méndez-Núñez";327;107
"2431";2016-09-07 14:00:00;"Beiro-Andalucía";94;30
"2432";2016-09-07 14:00:00;"Constitución";212;28
"2433";2016-09-07 14:00:00;"Dr-Oloriz";0;52
"2434";2016-09-07 14:00:00;"Méndez-Núñez";335;59
"2435";2016-09-07 14:15:00;"Beiro-Andalucía";93;28
"2436";2016-09-07 14:15:00;"Constitución";198;19
"2437";2016-09-07 14:15:00;"Dr-Oloriz";0;34
"2438";2016-09-07 14:15:00;"Méndez-Núñez";388;43
"2439";2016-09-07 14:30:00;"Beiro-Andalucía";84;25
"2440";2016-09-07 14:30:00;"Constitución";192;17
"2441";2016-09-07 14:30:00;"Dr-Oloriz";0;56
"2442";2016-09-07 14:30:00;"Méndez-Núñez";349;36
"2443";2016-09-07 14:45:00;"Beiro-Andalucía";110;23
"2444";2016-09-07 14:45:00;"Constitución";183;23
"2445";2016-09-07 14:45:00;"Dr-Oloriz";0;42
"2446";2016-09-07 14:45:00;"Méndez-Núñez";322;37
"2447";2016-09-07 15:00:00;"Beiro-Andalucía";103;26
"2448";2016-09-07 15:00:00;"Constitución";188;11
"2449";2016-09-07 15:00:00;"Dr-Oloriz";0;37
"2450";2016-09-07 15:00:00;"Méndez-Núñez";336;23
"2451";2016-09-07 15:15:00;"Beiro-Andalucía";65;15
"2452";2016-09-07 15:15:00;"Constitución";165;13
"2453";2016-09-07 15:15:00;"Dr-Oloriz";0;30
"2454";2016-09-07 15:15:00;"Méndez-Núñez";250;16
"2455";2016-09-07 15:30:00;"Beiro-Andalucía";62;17
"2456";2016-09-07 15:30:00;"Constitución";166;16
"2457";2016-09-07 15:30:00;"Dr-Oloriz";0;29
"2458";2016-09-07 15:30:00;"Méndez-Núñez";243;28
"2459";2016-09-07 15:45:00;"Beiro-Andalucía";57;12
"2460";2016-09-07 15:45:00;"Constitución";142;11
"2461";2016-09-07 15:45:00;"Dr-Oloriz";0;27
"2462";2016-09-07 15:45:00;"Méndez-Núñez";207;29
"2463";2016-09-07 16:00:00;"Beiro-Andalucía";53;17
"2464";2016-09-07 16:00:00;"Constitución";133;6
"2465";2016-09-07 16:00:00;"Dr-Oloriz";0;19
"2466";2016-09-07 16:00:00;"Méndez-Núñez";197;19
"2467";2016-09-07 16:15:00;"Beiro-Andalucía";50;20
"2468";2016-09-07 16:15:00;"Constitución";121;4
"2469";2016-09-07 16:15:00;"Dr-Oloriz";0;30
"2470";2016-09-07 16:15:00;"Méndez-Núñez";176;25
"2471";2016-09-07 16:30:00;"Beiro-Andalucía";46;23
"2472";2016-09-07 16:30:00;"Constitución";139;9
"2473";2016-09-07 16:30:00;"Dr-Oloriz";0;35
"2474";2016-09-07 16:30:00;"Méndez-Núñez";201;25
"2475";2016-09-07 16:45:00;"Beiro-Andalucía";71;16
"2476";2016-09-07 16:45:00;"Constitución";154;15
"2477";2016-09-07 16:45:00;"Dr-Oloriz";0;37
"2478";2016-09-07 16:45:00;"Méndez-Núñez";194;40
"2479";2016-09-07 17:00:00;"Beiro-Andalucía";70;21
"2480";2016-09-07 17:00:00;"Constitución";176;24
"2481";2016-09-07 17:00:00;"Dr-Oloriz";0;35
"2482";2016-09-07 17:00:00;"Méndez-Núñez";228;30
"2483";2016-09-07 17:15:00;"Beiro-Andalucía";59;31
"2484";2016-09-07 17:15:00;"Constitución";160;16
"2485";2016-09-07 17:15:00;"Dr-Oloriz";0;36
"2486";2016-09-07 17:15:00;"Méndez-Núñez";233;38
"2487";2016-09-07 17:30:00;"Beiro-Andalucía";65;24
"2488";2016-09-07 17:30:00;"Constitución";166;17
"2489";2016-09-07 17:30:00;"Dr-Oloriz";0;44
"2490";2016-09-07 17:30:00;"Méndez-Núñez";252;41
"2491";2016-09-07 17:45:00;"Beiro-Andalucía";79;23
"2492";2016-09-07 17:45:00;"Constitución";181;16
"2493";2016-09-07 17:45:00;"Dr-Oloriz";0;32
"2494";2016-09-07 17:45:00;"Méndez-Núñez";230;40
"2495";2016-09-07 18:00:00;"Beiro-Andalucía";74;25
"2496";2016-09-07 18:00:00;"Constitución";162;18
"2497";2016-09-07 18:00:00;"Dr-Oloriz";0;29
"2498";2016-09-07 18:00:00;"Méndez-Núñez";245;39
"2499";2016-09-07 18:15:00;"Beiro-Andalucía";67;18
"2500";2016-09-07 18:15:00;"Constitución";167;18
"2501";2016-09-07 18:15:00;"Dr-Oloriz";0;24
"2502";2016-09-07 18:15:00;"Méndez-Núñez";262;35
"2503";2016-09-07 18:30:00;"Beiro-Andalucía";64;16
"2504";2016-09-07 18:30:00;"Constitución";163;20
"2505";2016-09-07 18:30:00;"Dr-Oloriz";0;39
"2506";2016-09-07 18:30:00;"Méndez-Núñez";256;39
"2507";2016-09-07 18:45:00;"Beiro-Andalucía";89;18
"2508";2016-09-07 18:45:00;"Constitución";183;26
"2509";2016-09-07 18:45:00;"Dr-Oloriz";0;37
"2510";2016-09-07 18:45:00;"Méndez-Núñez";265;30
"2511";2016-09-07 19:00:00;"Beiro-Andalucía";88;17
"2512";2016-09-07 19:00:00;"Constitución";178;13
"2513";2016-09-07 19:00:00;"Dr-Oloriz";0;22
"2514";2016-09-07 19:00:00;"Méndez-Núñez";281;31
"2515";2016-09-07 19:15:00;"Beiro-Andalucía";82;26
"2516";2016-09-07 19:15:00;"Constitución";169;17
"2517";2016-09-07 19:15:00;"Dr-Oloriz";0;30
"2518";2016-09-07 19:15:00;"Méndez-Núñez";257;27
"2519";2016-09-07 19:30:00;"Beiro-Andalucía";76;16
"2520";2016-09-07 19:30:00;"Constitución";182;14
"2521";2016-09-07 19:30:00;"Dr-Oloriz";0;24
"2522";2016-09-07 19:30:00;"Méndez-Núñez";244;40
"2523";2016-09-07 19:45:00;"Beiro-Andalucía";93;21
"2524";2016-09-07 19:45:00;"Constitución";181;22
"2525";2016-09-07 19:45:00;"Dr-Oloriz";0;41
"2526";2016-09-07 19:45:00;"Méndez-Núñez";280;41
"2527";2016-09-07 20:00:00;"Beiro-Andalucía";103;27
"2528";2016-09-07 20:00:00;"Constitución";187;18
"2529";2016-09-07 20:00:00;"Dr-Oloriz";0;43
"2530";2016-09-07 20:00:00;"Méndez-Núñez";297;44
"2531";2016-09-07 20:15:00;"Beiro-Andalucía";76;24
"2532";2016-09-07 20:15:00;"Constitución";177;22
"2533";2016-09-07 20:15:00;"Dr-Oloriz";0;37
"2534";2016-09-07 20:15:00;"Méndez-Núñez";266;41
"2535";2016-09-07 20:30:00;"Beiro-Andalucía";90;22
"2536";2016-09-07 20:30:00;"Constitución";179;23
"2537";2016-09-07 20:30:00;"Dr-Oloriz";0;38
"2538";2016-09-07 20:30:00;"Méndez-Núñez";291;48
"2539";2016-09-07 20:45:00;"Beiro-Andalucía";69;17
"2540";2016-09-07 20:45:00;"Constitución";183;31
"2541";2016-09-07 20:45:00;"Dr-Oloriz";0;54
"2542";2016-09-07 20:45:00;"Méndez-Núñez";297;39
"2543";2016-09-07 21:00:00;"Beiro-Andalucía";89;29
"2544";2016-09-07 21:00:00;"Constitución";168;21
"2545";2016-09-07 21:00:00;"Dr-Oloriz";0;38
"2546";2016-09-07 21:00:00;"Méndez-Núñez";275;31
"2547";2016-09-07 21:15:00;"Beiro-Andalucía";78;19
"2548";2016-09-07 21:15:00;"Constitución";154;29
"2549";2016-09-07 21:15:00;"Dr-Oloriz";0;35
"2550";2016-09-07 21:15:00;"Méndez-Núñez";274;29
"2551";2016-09-07 21:30:00;"Beiro-Andalucía";97;18
"2552";2016-09-07 21:30:00;"Constitución";164;14
"2553";2016-09-07 21:30:00;"Dr-Oloriz";0;32
"2554";2016-09-07 21:30:00;"Méndez-Núñez";254;39
"2555";2016-09-07 21:45:00;"Beiro-Andalucía";100;15
"2556";2016-09-07 21:45:00;"Constitución";133;16
"2557";2016-09-07 21:45:00;"Dr-Oloriz";0;32
"2558";2016-09-07 21:45:00;"Méndez-Núñez";238;29
"2559";2016-09-07 22:00:00;"Beiro-Andalucía";75;14
"2560";2016-09-07 22:00:00;"Constitución";134;15
"2561";2016-09-07 22:00:00;"Dr-Oloriz";0;26
"2562";2016-09-07 22:00:00;"Méndez-Núñez";215;19
"2563";2016-09-07 22:15:00;"Beiro-Andalucía";41;12
"2564";2016-09-07 22:15:00;"Constitución";120;9
"2565";2016-09-07 22:15:00;"Dr-Oloriz";0;27
"2566";2016-09-07 22:15:00;"Méndez-Núñez";192;15
"2567";2016-09-07 22:30:00;"Beiro-Andalucía";33;10
"2568";2016-09-07 22:30:00;"Constitución";107;12
"2569";2016-09-07 22:30:00;"Dr-Oloriz";0;16
"2570";2016-09-07 22:30:00;"Méndez-Núñez";157;30
"2571";2016-09-07 22:45:00;"Beiro-Andalucía";42;6
"2572";2016-09-07 22:45:00;"Constitución";109;6
"2573";2016-09-07 22:45:00;"Dr-Oloriz";0;14
"2574";2016-09-07 22:45:00;"Méndez-Núñez";153;10
"2575";2016-09-07 23:00:00;"Beiro-Andalucía";33;6
"2576";2016-09-07 23:00:00;"Constitución";88;9
"2577";2016-09-07 23:00:00;"Dr-Oloriz";0;17
"2578";2016-09-07 23:00:00;"Méndez-Núñez";123;11
"2579";2016-09-07 23:15:00;"Beiro-Andalucía";22;8
"2580";2016-09-07 23:15:00;"Constitución";74;14
"2581";2016-09-07 23:15:00;"Dr-Oloriz";0;16
"2582";2016-09-07 23:15:00;"Méndez-Núñez";112;12
"2583";2016-09-07 23:30:00;"Beiro-Andalucía";22;6
"2584";2016-09-07 23:30:00;"Constitución";74;6
"2585";2016-09-07 23:30:00;"Dr-Oloriz";0;11
"2586";2016-09-07 23:30:00;"Méndez-Núñez";93;10
"2587";2016-09-07 23:45:00;"Beiro-Andalucía";24;5
"2588";2016-09-07 23:45:00;"Constitución";66;6
"2589";2016-09-07 23:45:00;"Dr-Oloriz";0;11
"2590";2016-09-07 23:45:00;"Méndez-Núñez";94;13
"2591";2016-09-08 00:00:00;"Beiro-Andalucía";25;12
"2592";2016-09-08 00:00:00;"Constitución";52;11
"2593";2016-09-08 00:00:00;"Dr-Oloriz";0;23
"2594";2016-09-08 00:00:00;"Méndez-Núñez";98;15
"2595";2016-09-08 00:15:00;"Beiro-Andalucía";14;10
"2596";2016-09-08 00:15:00;"Constitución";77;7
"2597";2016-09-08 00:15:00;"Dr-Oloriz";0;19
"2598";2016-09-08 00:15:00;"Méndez-Núñez";105;6
"2599";2016-09-08 00:30:00;"Beiro-Andalucía";15;2
"2600";2016-09-08 00:30:00;"Constitución";89;9
"2601";2016-09-08 00:30:00;"Dr-Oloriz";0;18
"2602";2016-09-08 00:30:00;"Méndez-Núñez";111;10
"2603";2016-09-08 00:45:00;"Beiro-Andalucía";14;2
"2604";2016-09-08 00:45:00;"Constitución";72;5
"2605";2016-09-08 00:45:00;"Dr-Oloriz";0;14
"2606";2016-09-08 00:45:00;"Méndez-Núñez";86;10
"2607";2016-09-08 01:00:00;"Beiro-Andalucía";9;4
"2608";2016-09-08 01:00:00;"Constitución";57;4
"2609";2016-09-08 01:00:00;"Dr-Oloriz";0;24
"2610";2016-09-08 01:00:00;"Méndez-Núñez";88;6
"2611";2016-09-08 01:15:00;"Beiro-Andalucía";18;5
"2612";2016-09-08 01:15:00;"Constitución";41;5
"2613";2016-09-08 01:15:00;"Dr-Oloriz";0;9
"2614";2016-09-08 01:15:00;"Méndez-Núñez";63;11
"2615";2016-09-08 01:30:00;"Beiro-Andalucía";13;3
"2616";2016-09-08 01:30:00;"Constitución";50;4
"2617";2016-09-08 01:30:00;"Dr-Oloriz";0;7
"2618";2016-09-08 01:30:00;"Méndez-Núñez";61;11
"2619";2016-09-08 01:45:00;"Beiro-Andalucía";6;1
"2620";2016-09-08 01:45:00;"Constitución";39;3
"2621";2016-09-08 01:45:00;"Dr-Oloriz";0;2
"2622";2016-09-08 01:45:00;"Méndez-Núñez";57;12
"2623";2016-09-08 02:00:00;"Dr-Oloriz";0;6
"2624";2016-09-08 02:00:00;"Méndez-Núñez";53;7
"2625";2016-09-08 02:15:00;"Beiro-Andalucía";4;2
"2626";2016-09-08 02:15:00;"Dr-Oloriz";0;5
"2627";2016-09-08 02:15:00;"Méndez-Núñez";36;8
"2628";2016-09-08 02:30:00;"Constitución";19;1
"2629";2016-09-08 02:30:00;"Dr-Oloriz";0;6
"2630";2016-09-08 02:30:00;"Méndez-Núñez";41;7
"2631";2016-09-08 02:45:00;"Beiro-Andalucía";6;4
"2632";2016-09-08 02:45:00;"Constitución";14;3
"2633";2016-09-08 02:45:00;"Dr-Oloriz";0;8
"2634";2016-09-08 02:45:00;"Méndez-Núñez";40;4
"2635";2016-09-08 03:00:00;"Beiro-Andalucía";6;2
"2636";2016-09-08 03:00:00;"Constitución";24;1
"2637";2016-09-08 03:00:00;"Dr-Oloriz";0;1
"2638";2016-09-08 03:00:00;"Méndez-Núñez";30;1
"2639";2016-09-08 03:15:00;"Beiro-Andalucía";0;1
"2640";2016-09-08 03:15:00;"Constitución";19;2
"2641";2016-09-08 03:15:00;"Dr-Oloriz";0;1
"2642";2016-09-08 03:15:00;"Méndez-Núñez";20;4
"2643";2016-09-08 03:30:00;"Beiro-Andalucía";5;2
"2644";2016-09-08 03:30:00;"Constitución";8;2
"2645";2016-09-08 03:30:00;"Dr-Oloriz";0;5
"2646";2016-09-08 03:30:00;"Méndez-Núñez";19;4
"2647";2016-09-08 03:45:00;"Constitución";14;4
"2648";2016-09-08 03:45:00;"Dr-Oloriz";0;4
"2649";2016-09-08 03:45:00;"Méndez-Núñez";25;4
"2650";2016-09-08 04:00:00;"Beiro-Andalucía";1;1
"2651";2016-09-08 04:00:00;"Dr-Oloriz";0;2
"2652";2016-09-08 04:00:00;"Méndez-Núñez";16;19
"2653";2016-09-08 04:15:00;"Beiro-Andalucía";1;3
"2654";2016-09-08 04:15:00;"Constitución";9;1
"2655";2016-09-08 04:15:00;"Dr-Oloriz";0;3
"2656";2016-09-08 04:15:00;"Méndez-Núñez";21;18
"2657";2016-09-08 04:30:00;"Beiro-Andalucía";3;4
"2658";2016-09-08 04:30:00;"Dr-Oloriz";0;6
"2659";2016-09-08 04:30:00;"Méndez-Núñez";16;12
"2660";2016-09-08 04:45:00;"Constitución";15;2
"2661";2016-09-08 04:45:00;"Dr-Oloriz";0;3
"2662";2016-09-08 04:45:00;"Méndez-Núñez";12;7
"2663";2016-09-08 05:00:00;"Beiro-Andalucía";3;2
"2664";2016-09-08 05:00:00;"Dr-Oloriz";0;6
"2665";2016-09-08 05:00:00;"Méndez-Núñez";8;5
"2666";2016-09-08 05:15:00;"Constitución";5;1
"2667";2016-09-08 05:15:00;"Dr-Oloriz";0;2
"2668";2016-09-08 05:15:00;"Méndez-Núñez";9;16
"2669";2016-09-08 05:30:00;"Beiro-Andalucía";1;4
"2670";2016-09-08 05:30:00;"Constitución";15;2
"2671";2016-09-08 05:30:00;"Dr-Oloriz";0;3
"2672";2016-09-08 05:30:00;"Méndez-Núñez";10;13
"2673";2016-09-08 05:45:00;"Beiro-Andalucía";5;2
"2674";2016-09-08 05:45:00;"Constitución";16;2
"2675";2016-09-08 05:45:00;"Dr-Oloriz";0;4
"2676";2016-09-08 05:45:00;"Méndez-Núñez";16;3
"2677";2016-09-08 06:00:00;"Beiro-Andalucía";2;2
"2678";2016-09-08 06:00:00;"Constitución";13;5
"2679";2016-09-08 06:00:00;"Dr-Oloriz";0;9
"2680";2016-09-08 06:00:00;"Méndez-Núñez";19;7
"2681";2016-09-08 06:15:00;"Beiro-Andalucía";4;2
"2682";2016-09-08 06:15:00;"Constitución";29;2
"2683";2016-09-08 06:15:00;"Dr-Oloriz";0;5
"2684";2016-09-08 06:15:00;"Méndez-Núñez";22;3
"2685";2016-09-08 06:30:00;"Beiro-Andalucía";9;2
"2686";2016-09-08 06:30:00;"Constitución";25;1
"2687";2016-09-08 06:30:00;"Dr-Oloriz";0;5
"2688";2016-09-08 06:30:00;"Méndez-Núñez";14;6
"2689";2016-09-08 06:45:00;"Beiro-Andalucía";27;4
"2690";2016-09-08 06:45:00;"Constitución";41;7
"2691";2016-09-08 06:45:00;"Dr-Oloriz";0;7
"2692";2016-09-08 06:45:00;"Méndez-Núñez";32;10
"2693";2016-09-08 07:00:00;"Beiro-Andalucía";29;10
"2694";2016-09-08 07:00:00;"Constitución";53;4
"2695";2016-09-08 07:00:00;"Dr-Oloriz";0;17
"2696";2016-09-08 07:00:00;"Méndez-Núñez";51;19
"2697";2016-09-08 07:15:00;"Beiro-Andalucía";45;21
"2698";2016-09-08 07:15:00;"Constitución";52;7
"2699";2016-09-08 07:15:00;"Dr-Oloriz";0;17
"2700";2016-09-08 07:15:00;"Méndez-Núñez";50;25
"2701";2016-09-08 07:30:00;"Beiro-Andalucía";75;32
"2702";2016-09-08 07:30:00;"Constitución";84;11
"2703";2016-09-08 07:30:00;"Dr-Oloriz";0;35
"2704";2016-09-08 07:30:00;"Méndez-Núñez";68;23
"2705";2016-09-08 07:45:00;"Beiro-Andalucía";131;34
"2706";2016-09-08 07:45:00;"Constitución";120;16
"2707";2016-09-08 07:45:00;"Dr-Oloriz";0;39
"2708";2016-09-08 07:45:00;"Méndez-Núñez";132;33
"2709";2016-09-08 08:00:00;"Beiro-Andalucía";152;33
"2710";2016-09-08 08:00:00;"Constitución";158;17
"2711";2016-09-08 08:00:00;"Dr-Oloriz";0;43
"2712";2016-09-08 08:00:00;"Méndez-Núñez";175;39
"2713";2016-09-08 08:15:00;"Beiro-Andalucía";124;29
"2714";2016-09-08 08:15:00;"Constitución";160;18
"2715";2016-09-08 08:15:00;"Dr-Oloriz";0;44
"2716";2016-09-08 08:15:00;"Méndez-Núñez";161;41
"2717";2016-09-08 08:30:00;"Beiro-Andalucía";117;30
"2718";2016-09-08 08:30:00;"Constitución";169;27
"2719";2016-09-08 08:30:00;"Dr-Oloriz";0;53
"2720";2016-09-08 08:30:00;"Méndez-Núñez";186;43
"2721";2016-09-08 08:45:00;"Beiro-Andalucía";108;31
"2722";2016-09-08 08:45:00;"Constitución";179;22
"2723";2016-09-08 08:45:00;"Dr-Oloriz";0;37
"2724";2016-09-08 08:45:00;"Méndez-Núñez";178;36
"2725";2016-09-08 09:00:00;"Beiro-Andalucía";109;26
"2726";2016-09-08 09:00:00;"Constitución";166;18
"2727";2016-09-08 09:00:00;"Dr-Oloriz";0;38
"2728";2016-09-08 09:00:00;"Méndez-Núñez";207;36
